id,o_id,runs,delivery,extra_type,extras,batsman,bowler,score,for,wicket_ball,inn_id,m_id,t_id,c1,c2,c3,dots,c4,c6,ball_color
26403,4369,1,2.4,0,0,273,78,15,0,0,226,113,5,1,0,0,0,0,0,y
26404,4369,1,2.5,0,0,100,78,16,0,0,226,113,5,1,0,0,0,0,0,y
26405,4369,1,2.6,0,0,273,78,17,0,0,226,113,5,1,0,0,0,0,0,y
26406,4370,0,3.1,0,0,273,282,17,0,0,226,113,5,0,0,0,1,0,0,g
26407,4370,6,3.2,0,0,273,282,23,0,0,226,113,5,0,0,0,0,0,1,g
26408,4370,0,3.3,0,0,273,282,23,0,0,226,113,5,0,0,0,1,0,0,g
26409,4370,0,3.4,0,0,273,282,23,0,0,226,113,5,0,0,0,1,0,0,g
26410,4370,1,3.5,0,0,273,282,24,0,0,226,113,5,1,0,0,0,0,0,g
26411,4370,1,3.6,0,0,100,282,25,0,0,226,113,5,1,0,0,0,0,0,g
26412,4371,0,4.1,0,0,100,229,25,0,0,226,113,5,0,0,0,1,0,0,y
26413,4371,0,4.2,0,0,100,229,25,0,0,226,113,5,0,0,0,1,0,0,y
26414,4371,6,4.3,0,0,100,229,31,0,0,226,113,5,0,0,0,0,0,1,y
26415,4371,4,4.4,0,0,100,229,35,0,0,226,113,5,0,0,0,0,1,0,y
26416,4371,6,4.5,0,0,100,229,41,0,0,226,113,5,0,0,0,0,0,1,y
26417,4371,0,4.6,0,0,100,229,41,1,1,226,113,5,0,0,0,1,0,0,y
26418,4372,6,5.1,0,0,273,282,47,1,0,226,113,5,0,0,0,0,0,1,g
26419,4372,0,5.2,0,0,273,282,47,1,0,226,113,5,0,0,0,1,0,0,g
26420,4372,0,5.3,0,0,273,282,47,1,0,226,113,5,0,0,0,1,0,0,g
26421,4372,4,5.4,0,0,273,282,51,1,0,226,113,5,0,0,0,0,1,0,g
26422,4372,6,5.5,0,0,273,282,57,1,0,226,113,5,0,0,0,0,0,1,g
26423,4372,1,5.6,0,0,273,282,58,1,0,226,113,5,1,0,0,0,0,0,g
26424,4373,0,6.1,0,0,273,72,58,1,0,226,113,5,0,0,0,1,0,0,y
26425,4373,1,6.2,0,0,273,72,59,1,0,226,113,5,1,0,0,0,0,0,y
26426,4373,6,6.3,0,0,97,72,65,1,0,226,113,5,0,0,0,0,0,1,y
26427,4373,0,6.4,0,0,97,72,65,2,1,226,113,5,0,0,0,1,0,0,y
26428,4373,0,6.5,0,0,98,72,65,2,0,226,113,5,0,0,0,1,0,0,y
26429,4373,4,6.6,0,0,98,72,69,2,0,226,113,5,0,0,0,0,1,0,y
26430,4374,1,7.1,0,0,273,236,70,2,0,226,113,5,1,0,0,0,0,0,g
26431,4374,1,7.2,0,0,98,236,71,2,0,226,113,5,1,0,0,0,0,0,g
26432,4374,0,7.3,0,0,273,236,71,2,0,226,113,5,0,0,0,1,0,0,g
26433,4374,1,7.4,0,0,273,236,72,2,0,226,113,5,1,0,0,0,0,0,g
26434,4374,4,7.5,0,0,98,236,76,2,0,226,113,5,0,0,0,0,1,0,g
26435,4374,1,7.6,0,0,98,236,77,2,0,226,113,5,1,0,0,0,0,0,g
26436,4375,1,8.1,0,0,98,72,78,2,0,226,113,5,1,0,0,0,0,0,y
26437,4375,0,8.2,0,0,273,72,78,2,0,226,113,5,0,0,0,1,0,0,y
26438,4375,2,8.3,0,0,273,72,80,2,0,226,113,5,0,1,0,0,0,0,y
26439,4375,1,8.4,0,0,273,72,81,2,0,226,113,5,1,0,0,0,0,0,y
26440,4375,4,8.5,0,0,98,72,85,2,0,226,113,5,0,0,0,0,1,0,y
26441,4375,0,8.6,0,0,98,72,85,3,1,226,113,5,0,0,0,1,0,0,y
26442,4376,1,9.1,0,0,273,236,86,3,0,226,113,5,1,0,0,0,0,0,g
26443,4376,0,9.2,0,0,105,236,86,3,0,226,113,5,0,0,0,1,0,0,g
26444,4376,1,9.3,0,0,105,236,87,3,0,226,113,5,1,0,0,0,0,0,g
26445,4376,1,9.4,0,0,273,236,88,3,0,226,113,5,1,0,0,0,0,0,g
26446,4376,1,9.5,0,0,105,236,89,3,0,226,113,5,1,0,0,0,0,0,g
26447,4376,1,9.6,0,0,273,236,90,3,0,226,113,5,1,0,0,0,0,0,g
26448,4377,4,10.1,0,0,273,72,94,3,0,226,113,5,0,0,0,0,1,0,y
26449,4377,1,10.2,0,0,273,72,95,3,0,226,113,5,1,0,0,0,0,0,y
26450,4377,4,10.3,0,0,105,72,99,3,0,226,113,5,0,0,0,0,1,0,y
26451,4377,1,10.4,0,0,105,72,100,3,0,226,113,5,1,0,0,0,0,0,y
26452,4377,1,10.5,0,0,273,72,101,3,0,226,113,5,1,0,0,0,0,0,y
26453,4377,0,10.6,0,0,105,72,101,4,1,226,113,5,0,0,0,1,0,0,y
26454,4378,1,11.1,0,0,273,236,102,4,0,226,113,5,1,0,0,0,0,0,g
26455,4378,1,11.2,0,0,256,236,103,4,0,226,113,5,1,0,0,0,0,0,g
26456,4378,1,11.3,0,0,273,236,104,4,0,226,113,5,1,0,0,0,0,0,g
26457,4378,1,11.4,0,0,256,236,105,4,0,226,113,5,1,0,0,0,0,0,g
26458,4378,2,11.5,0,0,273,236,107,4,0,226,113,5,0,1,0,0,0,0,g
26459,4378,1,11.6,0,0,273,236,108,4,0,226,113,5,1,0,0,0,0,0,g
26460,4379,2,12.1,0,0,273,229,110,4,0,226,113,5,0,1,0,0,0,0,y
26461,4379,4,12.2,0,0,273,229,114,4,0,226,113,5,0,0,0,0,1,0,y
26462,4379,4,12.3,0,0,273,229,118,4,0,226,113,5,0,0,0,0,1,0,y
26463,4379,1,12.4,0,0,273,229,119,4,0,226,113,5,1,0,0,0,0,0,y
26464,4379,0,12.5,0,0,256,229,119,4,0,226,113,5,0,0,0,1,0,0,y
26465,4379,4,12.6,0,0,256,229,123,4,0,226,113,5,0,0,0,0,1,0,y
26466,4380,1,13.1,0,0,273,236,124,4,0,226,113,5,1,0,0,0,0,0,g
26467,4380,1,13.2,0,0,256,236,125,4,0,226,113,5,1,0,0,0,0,0,g
26468,4380,1,13.3,0,0,273,236,126,4,0,226,113,5,1,0,0,0,0,0,g
26469,4380,1,13.4,0,0,256,236,127,4,0,226,113,5,1,0,0,0,0,0,g
26470,4380,0,13.5,0,0,273,236,127,4,0,226,113,5,0,0,0,1,0,0,g
26471,4380,1,13.6,0,0,273,236,128,4,0,226,113,5,1,0,0,0,0,0,g
26472,4381,0,14.1,0,0,273,72,128,4,0,226,113,5,0,0,0,1,0,0,y
26473,4381,1,14.2,0,0,273,72,129,4,0,226,113,5,1,0,0,0,0,0,y
26474,4381,4,14.3,0,0,256,72,133,4,0,226,113,5,0,0,0,0,1,0,y
26475,4381,1,14.4,0,0,256,72,134,4,0,226,113,5,1,0,0,0,0,0,y
26476,4381,0,14.5,0,0,273,72,134,4,0,226,113,5,0,0,0,1,0,0,y
26477,4381,1,14.6,0,0,273,72,135,4,0,226,113,5,1,0,0,0,0,0,y
26478,4382,0,15.1,0,0,273,229,135,4,0,226,113,5,0,0,0,1,0,0,g
26479,4382,1,15.2,0,0,273,229,136,4,0,226,113,5,1,0,0,0,0,0,g
26480,4382,1,15.3,0,0,256,229,137,4,0,226,113,5,1,0,0,0,0,0,g
26481,4382,1,15.4,0,0,273,229,138,4,0,226,113,5,1,0,0,0,0,0,g
26482,4382,1,15.5,0,0,256,229,139,4,0,226,113,5,1,0,0,0,0,0,g
26483,4382,1,15.6,0,0,273,229,140,4,0,226,113,5,1,0,0,0,0,0,g
26484,4383,0,16.1,0,0,273,78,140,4,0,226,113,5,0,0,0,1,0,0,y
26485,4383,1,16.2,0,0,273,78,141,4,0,226,113,5,1,0,0,0,0,0,y
26486,4383,1,16.3,0,0,256,78,142,4,0,226,113,5,1,0,0,0,0,0,y
26487,4383,4,16.4,0,0,273,78,146,4,0,226,113,5,0,0,0,0,1,0,y
26488,4383,4,16.5,0,0,273,78,150,4,0,226,113,5,0,0,0,0,1,0,y
26489,4383,4,16.6,0,0,273,78,154,4,0,226,113,5,0,0,0,0,1,0,y
26490,4384,1,17.1,0,0,256,229,155,4,0,226,113,5,1,0,0,0,0,0,g
26491,4384,0,17.2,0,0,273,229,155,4,0,226,113,5,0,0,0,1,0,0,g
26492,4384,1,17.3,0,0,273,229,156,4,0,226,113,5,1,0,0,0,0,0,g
26493,4384,6,17.4,0,0,256,229,162,4,0,226,113,5,0,0,0,0,0,1,g
26494,4384,1,17.5,0,0,256,229,163,4,0,226,113,5,1,0,0,0,0,0,g
26495,4384,4,17.6,0,0,273,229,167,4,0,226,113,5,0,0,0,0,1,0,g
26496,4385,4,18.1,0,0,256,282,171,4,0,226,113,5,0,0,0,0,1,0,y
26497,4385,0,18.2,0,0,256,282,171,4,0,226,113,5,0,0,0,1,0,0,y
26498,4385,4,18.3,0,0,256,282,175,4,0,226,113,5,0,0,0,0,1,0,y
26499,4385,0,18.4,0,0,256,282,175,5,1,226,113,5,0,0,0,1,0,0,y
26500,4385,0,18.5,0,0,274,282,175,5,0,226,113,5,0,0,0,1,0,0,y
26501,4385,2,18.6,0,0,274,282,177,5,0,226,113,5,0,1,0,0,0,0,y
26502,4386,0,19.1,0,0,273,78,177,5,0,226,113,5,0,0,0,1,0,0,g
26503,4386,6,19.2,0,0,273,78,183,5,0,226,113,5,0,0,0,0,0,1,g
26504,4386,0,19.3,0,0,273,78,183,6,1,226,113,5,0,0,0,1,0,0,g
26505,4386,1,19.4,0,0,102,78,184,6,0,226,113,5,1,0,0,0,0,0,g
26506,4386,1,19.5,0,0,274,78,185,6,0,226,113,5,1,0,0,0,0,0,g
26507,4386,4,19.6,0,0,102,78,189,6,0,226,113,5,0,0,0,0,1,0,g
26508,4387,0,0.1,0,0,276,26,0,0,0,227,114,5,0,0,0,1,0,0,y
26509,4387,0,0.2,0,0,276,26,0,0,0,227,114,5,0,0,0,1,0,0,y
26510,4387,0,0.3,0,0,276,26,0,0,0,227,114,5,0,0,0,1,0,0,y
26511,4387,1,0.4,0,0,276,26,1,0,0,227,114,5,1,0,0,0,0,0,y
26512,4387,1,0.5,0,0,245,26,2,0,0,227,114,5,1,0,0,0,0,0,y
26513,4387,1,0.6,0,0,276,26,3,0,0,227,114,5,1,0,0,0,0,0,y
26514,4388,0,1.1,0,0,276,281,3,0,0,227,114,5,0,0,0,1,0,0,r
26515,4388,0,1.2,0,0,276,281,3,1,1,227,114,5,0,0,0,1,0,0,r
26516,4388,0,1.3,0,0,45,281,3,1,0,227,114,5,0,0,0,1,0,0,r
26517,4388,0,1.4,0,0,45,281,3,1,0,227,114,5,0,0,0,1,0,0,r
26518,4388,0,1.5,0,0,45,281,3,1,0,227,114,5,0,0,0,1,0,0,r
26519,4388,4,1.6,0,0,45,281,7,1,0,227,114,5,0,0,0,0,1,0,r
26520,4389,0,2.1,0,0,245,26,7,1,0,227,114,5,0,0,0,1,0,0,y
26521,4389,1,2.2,0,0,245,26,8,1,0,227,114,5,1,0,0,0,0,0,y
26522,4389,0,2.3,0,0,45,26,8,1,0,227,114,5,0,0,0,1,0,0,y
26523,4389,1,2.4,0,0,45,26,9,1,0,227,114,5,1,0,0,0,0,0,y
26524,4389,0,2.5,0,0,245,26,9,1,0,227,114,5,0,0,0,1,0,0,y
26525,4389,1,2.6,0,0,245,26,10,1,0,227,114,5,1,0,0,0,0,0,y
26526,4390,0,3.1,0,0,245,281,10,1,0,227,114,5,0,0,0,1,0,0,r
26527,4390,0,3.2,0,0,245,281,10,1,0,227,114,5,0,0,0,1,0,0,r
26528,4390,0,3.3,0,0,245,281,10,1,0,227,114,5,0,0,0,1,0,0,r
26529,4390,1,3.4,0,0,245,281,11,1,0,227,114,5,1,0,0,0,0,0,r
26530,4390,0,3.5,0,0,45,281,11,1,0,227,114,5,0,0,0,1,0,0,r
26531,4390,6,3.6,0,0,45,281,17,1,0,227,114,5,0,0,0,0,0,1,r
26532,4391,0,4.1,0,0,245,26,17,1,0,227,114,5,0,0,0,1,0,0,y
26533,4391,0,4.2,0,0,245,26,17,1,0,227,114,5,0,0,0,1,0,0,y
26534,4391,0,4.3,0,0,245,26,17,1,0,227,114,5,0,0,0,1,0,0,y
26535,4391,2,4.4,0,0,245,26,19,1,0,227,114,5,0,1,0,0,0,0,y
26536,4391,1,4.5,0,0,245,26,20,1,0,227,114,5,1,0,0,0,0,0,y
26537,4391,1,4.6,0,0,45,26,21,1,0,227,114,5,1,0,0,0,0,0,y
26538,4392,2,5.1,0,0,45,230,23,1,0,227,114,5,0,1,0,0,0,0,r
26539,4392,0,5.2,0,0,45,230,23,1,0,227,114,5,0,0,0,1,0,0,r
26540,4392,0,5.3,0,0,45,230,23,1,0,227,114,5,0,0,0,1,0,0,r
26541,4392,1,5.4,0,0,45,230,24,1,0,227,114,5,1,0,0,0,0,0,r
26542,4392,0,5.5,0,0,245,230,24,2,1,227,114,5,0,0,0,1,0,0,r
26543,4392,0,5.6,0,0,246,230,24,2,0,227,114,5,0,0,0,1,0,0,r
26544,4393,4,6.1,0,0,45,243,28,2,0,227,114,5,0,0,0,0,1,0,y
26545,4393,0,6.2,0,0,45,243,28,2,0,227,114,5,0,0,0,1,0,0,y
26546,4393,1,6.3,0,0,45,243,29,2,0,227,114,5,1,0,0,0,0,0,y
26547,4393,1,6.4,0,0,246,243,30,2,0,227,114,5,1,0,0,0,0,0,y
26548,4393,1,6.5,0,0,45,243,31,2,0,227,114,5,1,0,0,0,0,0,y
26549,4393,2,6.6,n,1,246,243,33,2,0,227,114,5,1,0,0,0,0,0,y
26550,4393,4,6.6,0,0,45,243,37,2,0,227,114,5,0,0,0,0,1,0,y
26551,4394,1,7.1,0,0,246,23,38,2,0,227,114,5,1,0,0,0,0,0,r
26552,4394,0,7.2,0,0,45,23,38,2,0,227,114,5,0,0,0,1,0,0,r
26553,4394,1,7.3,0,0,45,23,39,2,0,227,114,5,1,0,0,0,0,0,r
26554,4394,1,7.4,0,0,246,23,40,2,0,227,114,5,1,0,0,0,0,0,r
26555,4394,1,7.5,0,0,45,23,41,2,0,227,114,5,1,0,0,0,0,0,r
26556,4394,1,7.6,0,0,246,23,42,2,0,227,114,5,1,0,0,0,0,0,r
26557,4395,0,8.1,0,0,246,280,42,2,0,227,114,5,0,0,0,1,0,0,y
26558,4395,0,8.2,0,0,246,280,42,2,0,227,114,5,0,0,0,1,0,0,y
26559,4395,4,8.3,0,0,246,280,46,2,0,227,114,5,0,0,0,0,1,0,y
26560,4395,6,8.4,0,0,246,280,52,2,0,227,114,5,0,0,0,0,0,1,y
26561,4395,0,8.5,0,0,246,280,52,2,0,227,114,5,0,0,0,1,0,0,y
26562,4395,1,8.6,0,0,246,280,53,2,0,227,114,5,1,0,0,0,0,0,y
26563,4396,1,9.1,0,0,246,23,54,2,0,227,114,5,1,0,0,0,0,0,r
26564,4396,4,9.2,0,0,45,23,58,2,0,227,114,5,0,0,0,0,1,0,r
26565,4396,1,9.3,0,0,45,23,59,2,0,227,114,5,1,0,0,0,0,0,r
26566,4396,1,9.4,0,0,246,23,60,2,0,227,114,5,1,0,0,0,0,0,r
26567,4396,1,9.5,0,0,45,23,61,2,0,227,114,5,1,0,0,0,0,0,r
26568,4396,1,9.6,0,0,246,23,62,2,0,227,114,5,1,0,0,0,0,0,r
26569,4397,0,10.1,0,0,246,230,62,2,0,227,114,5,0,0,0,1,0,0,y
26570,4397,1,10.2,0,0,246,230,63,2,0,227,114,5,1,0,0,0,0,0,y
26571,4397,4,10.3,0,0,45,230,67,2,0,227,114,5,0,0,0,0,1,0,y
26572,4397,1,10.4,0,0,45,230,68,2,0,227,114,5,1,0,0,0,0,0,y
26573,4397,1,10.5,0,0,246,230,69,2,0,227,114,5,1,0,0,0,0,0,y
26574,4397,6,10.6,0,0,45,230,75,2,0,227,114,5,0,0,0,0,0,1,y
26575,4398,1,11.1,0,0,246,23,76,2,0,227,114,5,1,0,0,0,0,0,r
26576,4398,1,11.2,0,0,45,23,77,2,0,227,114,5,1,0,0,0,0,0,r
26577,4398,0,11.3,0,0,246,23,77,2,0,227,114,5,0,0,0,1,0,0,r
26578,4398,1,11.4,0,0,246,23,78,2,0,227,114,5,1,0,0,0,0,0,r
26579,4398,0,11.5,0,0,45,23,78,3,1,227,114,5,0,0,0,1,0,0,r
26580,4398,0,11.6,0,0,231,23,78,3,0,227,114,5,0,0,0,1,0,0,r
26581,4399,0,12.1,0,0,246,280,78,3,0,227,114,5,0,0,0,1,0,0,y
26582,4399,1,12.2,0,0,246,280,79,3,0,227,114,5,1,0,0,0,0,0,y
26583,4399,0,12.3,0,0,231,280,79,3,0,227,114,5,0,0,0,1,0,0,y
26584,4399,6,12.4,0,0,231,280,85,3,0,227,114,5,0,0,0,0,0,1,y
26585,4399,6,12.5,0,0,231,280,91,3,0,227,114,5,0,0,0,0,0,1,y
26586,4399,1,12.6,0,0,231,280,92,3,0,227,114,5,1,0,0,0,0,0,y
26587,4400,1,13.1,0,0,231,23,93,3,0,227,114,5,1,0,0,0,0,0,r
26588,4400,0,13.2,0,0,246,23,93,3,0,227,114,5,0,0,0,1,0,0,r
26589,4400,1,13.3,0,0,246,23,94,3,0,227,114,5,1,0,0,0,0,0,r
26590,4400,4,13.4,0,0,231,23,98,3,0,227,114,5,0,0,0,0,1,0,r
26591,4400,4,13.5,0,0,231,23,102,3,0,227,114,5,0,0,0,0,1,0,r
26592,4400,0,13.6,0,0,231,23,102,3,0,227,114,5,0,0,0,1,0,0,r
26593,4401,0,14.1,0,0,246,281,102,3,0,227,114,5,0,0,0,1,0,0,y
26594,4401,0,14.2,0,0,246,281,102,3,0,227,114,5,0,0,0,1,0,0,y
26595,4401,2,14.3,0,0,246,281,104,3,0,227,114,5,0,1,0,0,0,0,y
26596,4401,4,14.4,0,0,246,281,108,3,0,227,114,5,0,0,0,0,1,0,y
26597,4401,1,14.5,0,0,246,281,109,3,0,227,114,5,1,0,0,0,0,0,y
26598,4401,1,14.6,0,0,231,281,110,3,0,227,114,5,1,0,0,0,0,0,y
26599,4402,1,15.1,0,0,231,230,111,3,0,227,114,5,1,0,0,0,0,0,r
26600,4402,0,15.2,0,0,246,230,111,3,0,227,114,5,0,0,0,1,0,0,r
26601,4402,4,15.3,0,0,246,230,115,3,0,227,114,5,0,0,0,0,1,0,r
26602,4402,1,15.4,0,0,246,230,116,3,0,227,114,5,1,0,0,0,0,0,r
26603,4402,0,15.5,0,0,231,230,116,3,0,227,114,5,0,0,0,1,0,0,r
26604,4402,2,15.6,0,0,231,230,118,3,0,227,114,5,0,1,0,0,0,0,r
26605,4403,1,16.1,0,0,246,280,119,3,0,227,114,5,1,0,0,0,0,0,y
26606,4403,0,16.2,0,0,231,280,119,3,0,227,114,5,0,0,0,1,0,0,y
26607,4403,1,16.3,0,0,231,280,120,3,0,227,114,5,1,0,0,0,0,0,y
26608,4403,6,16.4,0,0,246,280,126,3,0,227,114,5,0,0,0,0,0,1,y
26609,4403,3,16.5,0,0,246,280,129,3,0,227,114,5,0,0,1,0,0,0,y
26610,4403,4,16.6,0,0,231,280,133,3,0,227,114,5,0,0,0,0,1,0,y
26611,4404,0,17.1,0,0,246,281,133,4,1,227,114,5,0,0,0,1,0,0,r
26612,4404,0,17.2,0,0,48,281,133,4,0,227,114,5,0,0,0,1,0,0,r
26613,4404,0,17.3,0,0,48,281,133,4,0,227,114,5,0,0,0,1,0,0,r
26614,4404,6,17.4,0,0,48,281,139,4,0,227,114,5,0,0,0,0,0,1,r
26615,4404,0,17.5,0,0,48,281,139,4,0,227,114,5,0,0,0,1,0,0,r
26616,4404,1,17.6,0,0,48,281,140,4,0,227,114,5,1,0,0,0,0,0,r
26617,4405,0,18.1,0,0,48,26,140,4,0,227,114,5,0,0,0,1,0,0,y
26618,4405,4,18.2,0,0,48,26,144,4,0,227,114,5,0,0,0,0,1,0,y
26619,4405,4,18.3,0,0,48,26,148,4,0,227,114,5,0,0,0,0,1,0,y
26620,4405,1,18.4,0,0,48,26,149,4,0,227,114,5,1,0,0,0,0,0,y
26621,4405,4,18.5,0,0,231,26,153,4,0,227,114,5,0,0,0,0,1,0,y
26622,4405,1,18.6,0,0,231,26,154,4,0,227,114,5,1,0,0,0,0,0,y
26623,4406,4,19.1,0,0,231,230,158,4,0,227,114,5,0,0,0,0,1,0,r
26624,4406,4,19.2,0,0,231,230,162,4,0,227,114,5,0,0,0,0,1,0,r
26625,4406,0,19.3,0,0,231,230,162,4,0,227,114,5,0,0,0,1,0,0,r
26626,4406,1,19.4,0,0,231,230,163,4,0,227,114,5,1,0,0,0,0,0,r
26627,4406,1,19.5,0,0,48,230,164,4,0,227,114,5,1,0,0,0,0,0,r
26628,4406,4,19.6,0,0,231,230,168,4,0,227,114,5,0,0,0,0,1,0,r
26629,4407,1,0.1,0,0,216,54,1,0,0,228,114,5,1,0,0,0,0,0,r
26630,4407,0,0.2,0,0,18,54,1,0,0,228,114,5,0,0,0,1,0,0,r
26631,4407,0,0.3,0,0,18,54,1,0,0,228,114,5,0,0,0,1,0,0,r
26632,4407,1,0.4,0,0,18,54,2,0,0,228,114,5,1,0,0,0,0,0,r
26633,4407,4,0.5,0,0,216,54,6,0,0,228,114,5,0,0,0,0,1,0,r
26634,4407,0,0.6,0,0,216,54,6,0,0,228,114,5,0,0,0,1,0,0,r
26635,4408,0,1.1,0,0,18,52,6,0,0,228,114,5,0,0,0,1,0,0,y
26636,4408,0,1.2,0,0,18,52,6,0,0,228,114,5,0,0,0,1,0,0,y
26637,4408,4,1.3,0,0,18,52,10,0,0,228,114,5,0,0,0,0,1,0,y
26638,4408,1,1.4,0,0,18,52,11,0,0,228,114,5,1,0,0,0,0,0,y
26639,4408,1,1.5,0,0,216,52,12,0,0,228,114,5,1,0,0,0,0,0,y
26640,4408,1,1.6,0,0,18,52,13,0,0,228,114,5,1,0,0,0,0,0,y
26641,4409,6,2.1,0,0,18,54,19,0,0,228,114,5,0,0,0,0,0,1,r
26642,4409,6,2.2,0,0,18,54,25,0,0,228,114,5,0,0,0,0,0,1,r
26643,4409,0,2.3,0,0,18,54,25,1,1,228,114,5,0,0,0,1,0,0,r
26644,4409,0,2.4,0,0,277,54,25,1,0,228,114,5,0,0,0,1,0,0,r
26645,4409,0,2.5,0,0,277,54,25,1,0,228,114,5,0,0,0,1,0,0,r
26646,4409,0,2.6,0,0,277,54,25,1,0,228,114,5,0,0,0,1,0,0,r
26647,4410,0,3.1,0,0,216,52,25,1,0,228,114,5,0,0,0,1,0,0,y
26648,4410,1,3.2,0,0,216,52,26,1,0,228,114,5,1,0,0,0,0,0,y
26649,4410,0,3.3,0,0,277,52,26,1,0,228,114,5,0,0,0,1,0,0,y
26650,4410,0,3.4,0,0,277,52,26,1,0,228,114,5,0,0,0,1,0,0,y
26651,4410,0,3.5,0,0,277,52,26,2,1,228,114,5,0,0,0,1,0,0,y
26652,4410,0,3.6,0,0,278,52,26,2,0,228,114,5,0,0,0,1,0,0,y
26653,4411,0,4.1,0,0,216,53,26,2,0,228,114,5,0,0,0,1,0,0,r
26654,4411,0,4.2,0,0,216,53,26,2,0,228,114,5,0,0,0,1,0,0,r
26655,4411,6,4.3,0,0,216,53,32,2,0,228,114,5,0,0,0,0,0,1,r
26656,4411,6,4.4,0,0,216,53,38,2,0,228,114,5,0,0,0,0,0,1,r
26657,4411,0,4.5,0,0,216,53,38,3,1,228,114,5,0,0,0,1,0,0,r
26658,4411,0,4.6,0,0,243,53,38,3,0,228,114,5,0,0,0,1,0,0,r
26659,4412,6,5.1,0,0,278,52,44,3,0,228,114,5,0,0,0,0,0,1,y
26660,4412,0,5.2,0,0,278,52,44,3,0,228,114,5,0,0,0,1,0,0,y
26661,4412,0,5.3,0,0,278,52,44,3,0,228,114,5,0,0,0,1,0,0,y
26662,4412,1,5.4,0,0,278,52,45,3,0,228,114,5,1,0,0,0,0,0,y
26663,4412,4,5.5,0,0,243,52,49,3,0,228,114,5,0,0,0,0,1,0,y
26664,4412,6,5.6,0,0,243,52,55,3,0,228,114,5,0,0,0,0,0,1,y
26665,4413,0,6.1,0,0,278,55,55,3,0,228,114,5,0,0,0,1,0,0,r
26666,4413,1,6.2,0,0,278,55,56,3,0,228,114,5,1,0,0,0,0,0,r
26667,4413,1,6.3,0,0,243,55,57,3,0,228,114,5,1,0,0,0,0,0,r
26668,4413,1,6.4,0,0,278,55,58,3,0,228,114,5,1,0,0,0,0,0,r
26669,4413,0,6.5,0,0,243,55,58,4,1,228,114,5,0,0,0,1,0,0,r
26670,4413,0,6.6,0,0,23,55,58,4,0,228,114,5,0,0,0,1,0,0,r
26671,4414,0,7.1,0,0,278,50,58,4,0,228,114,5,0,0,0,1,0,0,y
26672,4414,1,7.2,0,0,278,50,59,4,0,228,114,5,1,0,0,0,0,0,y
26673,4414,1,7.3,0,0,23,50,60,4,0,228,114,5,1,0,0,0,0,0,y
26674,4414,6,7.4,0,0,278,50,66,4,0,228,114,5,0,0,0,0,0,1,y
26675,4414,1,7.5,0,0,278,50,67,4,0,228,114,5,1,0,0,0,0,0,y
26676,4414,6,7.6,0,0,23,50,73,4,0,228,114,5,0,0,0,0,0,1,y
26677,4415,1,8.1,0,0,278,55,74,4,0,228,114,5,1,0,0,0,0,0,r
26678,4415,1,8.2,0,0,23,55,75,4,0,228,114,5,1,0,0,0,0,0,r
26679,4415,1,8.3,0,0,278,55,76,4,0,228,114,5,1,0,0,0,0,0,r
26680,4415,0,8.4,0,0,23,55,76,5,1,228,114,5,0,0,0,1,0,0,r
26681,4415,4,8.5,0,0,279,55,80,5,0,228,114,5,0,0,0,0,1,0,r
26682,4415,1,8.6,0,0,279,55,81,5,0,228,114,5,1,0,0,0,0,0,r
26683,4416,4,9.1,0,0,279,50,85,5,0,228,114,5,0,0,0,0,1,0,y
26684,4416,0,9.2,0,0,279,50,85,5,0,228,114,5,0,0,0,1,0,0,y
26685,4416,4,9.3,0,0,279,50,89,5,0,228,114,5,0,0,0,0,1,0,y
26686,4416,4,9.4,0,0,279,50,93,5,0,228,114,5,0,0,0,0,1,0,y
26687,4416,4,9.5,0,0,279,50,97,5,0,228,114,5,0,0,0,0,1,0,y
26688,4416,1,9.6,0,0,279,50,98,5,0,228,114,5,1,0,0,0,0,0,y
26689,4417,1,10.1,0,0,279,55,99,5,0,228,114,5,1,0,0,0,0,0,r
26690,4417,1,10.2,w,1,278,55,100,5,0,228,114,5,0,0,0,0,0,0,r
26691,4417,4,10.2,0,0,278,55,104,5,0,228,114,5,0,0,0,0,1,0,r
26692,4417,1,10.3,0,0,278,55,105,5,0,228,114,5,1,0,0,0,0,0,r
26693,4417,1,10.4,0,0,279,55,106,5,0,228,114,5,1,0,0,0,0,0,r
26694,4417,1,10.5,0,0,278,55,107,5,0,228,114,5,1,0,0,0,0,0,r
26695,4417,4,10.6,0,0,279,55,111,5,0,228,114,5,0,0,0,0,1,0,r
26696,4418,0,11.1,0,0,278,53,111,5,0,228,114,5,0,0,0,1,0,0,y
26697,4418,1,11.2,0,0,278,53,112,5,0,228,114,5,1,0,0,0,0,0,y
26698,4418,0,11.3,0,0,279,53,112,5,0,228,114,5,0,0,0,1,0,0,y
26699,4418,1,11.4,0,0,279,53,113,5,0,228,114,5,1,0,0,0,0,0,y
26700,4418,4,11.5,0,0,278,53,117,5,0,228,114,5,0,0,0,0,1,0,y
26701,4418,1,11.6,0,0,278,53,118,5,0,228,114,5,1,0,0,0,0,0,y
26702,4419,0,12.1,0,0,278,54,118,5,0,228,114,5,0,0,0,1,0,0,r
26703,4419,4,12.2,0,0,278,54,122,5,0,228,114,5,0,0,0,0,1,0,r
26704,4419,4,12.3,0,0,278,54,126,5,0,228,114,5,0,0,0,0,1,0,r
